site,plot,date,observer,transectID,start_time,position,field_plant_sp,inflor_count,true_plant_sp,notes,year,season,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,21,MOCI,5,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,21,OESU3,13,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,21,TRAA5,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,24,RUHI2,109,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,24,MOCI,13,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,24,TRAA5,15,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,24,OESU3,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,27,RUHI2,11,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,27,MOCI,9,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,27,ACMI2,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,27,HEAM3,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,27,ENPE4,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,30,RUHI2,87,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,30,MOCI,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,30,CUSCU,115,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,30,TRAA5,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,33,RUHI2,79,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,33,TRAA5,9,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,33,MOCI,9,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,33,ENPE4,19,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,36,RUHI2,511,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,36,TRAA5,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,36,OESU3,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,36,VEHA,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,39,RUHI2,482,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,39,MOCI,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,39,OSU3,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,39,ENPE4,9,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,42,RUHI2,40,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,42,MOCI,9,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,42,ENPE4,17,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,45,RUHI2,29,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,45,MOCI,53,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,48,RUHI2,22,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,48,MOCI,5,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,48,ENPE4,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,House,6/17/2023,LR,QL2,11:11,48,OESU3,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,0,GAPU,13,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,0,VEHA,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,3,GAPU,57,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,3,VEHA,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,3,CRCA6,2,,EAL;iNat,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,6,GAPU,26,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,6,OESU3,9,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,6,SCDR2,12,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,9,GAPU,8,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,9,OESU3,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,9,SCDR2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,9,CRCA6,8,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,12,GAPU,12,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,12,CRCA6,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,12,SCDR2,12,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,12,MINU6,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,12,OESU3,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,15,GAPU,35,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,15,CAIN13,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,15,SCDR2,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,15,VEHA,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,15,HEAMB2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,15,OESU3,5,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,15,CRCA6,7,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,18,CAIN13,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,18,GAPU,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,21,HEAMB2,13,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,21,GAPU,19,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,21,KRLA,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,21,CRCA6,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,21,CALI2,5,,EAL;iNat,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,24,GAPU,26,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,24,VEHA,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,24,HEAMB2,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,24,CRL2,7,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,27,CRL2,7,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,27,CRCA6,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,27,SCDR2,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,27,GAPU,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,27,OESU3,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,30,GAPU,16,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,30,CRL2,52,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,33,GAPU,5,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,33,CRLI2,5,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,36,GAPU,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,39,GAPU,9,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,39,CAIN13,7,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,39,VEHA,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,42,HEAMB2,144,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,42,GAPU,11,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,42,SCDR2,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,42,CAIN13,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,45,GAPU,56,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,45,CAIN13,5,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,45,HEAMB2,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,45,OESU3,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,45,MINU6,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,45,SCDR2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,48,GAPU,48,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,48,SCDR2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,48,HEAMB2,15,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL1,14:17,48,OESU3,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,0,GAPU,24,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,0,THEI,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,0,SCDR2,27,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,3,GAPU,10,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,3,MOCI,13,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,3,SCDR2,27,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,3,SACA3,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,6,GAPU,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,6,MOCI,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,6,VEHA,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,6,SCDR2,13,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,9,RUHI2,44,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,9,MOCI,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,9,GAPU,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,12,GAPU,22,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,12,RUHI2,13,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,12,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,12,SCDR2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,15,RUHI2,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,15,GAPU,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,15,MOCI,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,15,OESU3,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,18,MOCI,11,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,18,RUHI2,12,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,18,GAPU,11,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,18,SCDR2,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,21,RUHI2,104,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,21,CEAM2,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,21,CRMO6,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,21,GAPU,5,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,21,OESU3,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,24,MOCI,7,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,24,RUHI2,10,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,24,GAPU,7,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,27,CEAM2,12,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,27,MOCI,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,27,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,30,MOCI,19,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,30,RUHI2,12,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,30,CEAM,17,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,33,MOCI,8,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,36,RUHI2,13,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,36,CEAM2,22,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,36,MOCI,9,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,36,OESU3,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,39,CEAM2,34,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,42,CEAM2,15,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,45,CEAM2,12,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,45,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,48,CEAM2,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,CENTER,14:17,48,TECA3,27,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,0,RUHI2,25,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,0,MOCI,20,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,0,SCDR2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,0,HEAMB2,98,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,0,GAPU,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,0,CRCA6,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,0,BIAM2,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,3,HEAMB2,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,3,THFI,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,3,BIAM2,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,3,RUHI2,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,3,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,3,CRCA2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,3,SCDR2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,6,MOCI,12,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,6,RUHI2,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,6,GAPU,5,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,6,CRCA2,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,9,MOCI,14,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,9,GAPU,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,9,SCDR2,3,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,9,CRCA2,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,9,CUSCU,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,12,CEAM2,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,12,RUHI2,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,12,CRMO6,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,12,BIAM2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,15,TECA3,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,18,TECA3,20,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,21,TECA3,38,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,24,TECA3,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,24,VEHA,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,24,TELA,8,,LR; iNat,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,24,BIAM2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,27,BIAM2,9,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,27,TELA,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,30,RUHI2,90,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,30,SACA3,13,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,30,OESU3,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,30,BIAM2,5,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,30,CEAM2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,30,GAPU,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,33,SACA3,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,33,GAPU,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,33,MOCI,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,33,OESU3,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,33,RUHI2,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,38,RUHI2,55,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,38,SACA3,56,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,38,MOCI,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,38,MINU6,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,38,GAPU,7,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,38,OESU,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,39,BIAM2,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,39,CRMO6,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,39,MOCI,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,42,NONE,0,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,45,SACA3,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,45,SCDR2,23,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,45,CUSCU,47,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,45,CRMO6,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,48,MOCI,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Watertrap,6/16/2023,LR,QL2,15:59,48,BIAM2,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,0,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,3,CRCA6,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,3,TRRA5,12,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,3,CRMO6,2,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,6,VEHA,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,6,SOEL,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,6,CRLI2,4,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,6,RUHI2,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,6,TRAA5,67,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,9,BUHI2,11,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,9,CRCA6,1,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,9,TRAA5,47,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,9,SCDR2,6,,,2023,summer,,,,,,,,,,,,,,,
Wagley,Food,6/17/2023,"ER, LR",QL1,11:01,12,OESU3,4,,,2023,summer,,,,,,,,,,,,,,,
