Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
Lewisville W,-97.0033,33.1081,160,3/6/19,0,-6.1,0.5,7.2
Lewisville W,-97.0033,33.1081,160,3/7/19,0,-2.6,4.8,12.1
Lewisville W,-97.0033,33.1081,160,3/8/19,0,9,15.8,22.5
Lewisville W,-97.0033,33.1081,160,3/9/19,9.55,15.2,20.3,25.5
Lewisville W,-97.0033,33.1081,160,3/10/19,0,10.5,17.7,24.8
Lewisville W,-97.0033,33.1081,160,3/11/19,4.88,9.6,11.7,13.7
Lewisville W,-97.0033,33.1081,160,3/12/19,0.49,10.4,13.1,15.9
Lewisville W,-97.0033,33.1081,160,3/13/19,30.96,12,15.9,19.7
Lewisville W,-97.0033,33.1081,160,3/14/19,2.33,10.7,17,23.2
Lewisville W,-97.0033,33.1081,160,3/15/19,0,5.1,11.2,17.2
Lewisville W,-97.0033,33.1081,160,3/16/19,0,2.7,8.9,15
Lewisville W,-97.0033,33.1081,160,3/17/19,0,2.4,9,15.6
Lewisville W,-97.0033,33.1081,160,3/18/19,0,3.3,11.1,18.8
Lewisville W,-97.0033,33.1081,160,3/19/19,0,5.2,13.1,21.1
Lewisville W,-97.0033,33.1081,160,3/20/19,0,8.1,14.6,21
Lewisville W,-97.0033,33.1081,160,3/21/19,0,7.6,13.1,18.5
Lewisville W,-97.0033,33.1081,160,3/22/19,0,8,16.2,24.4
Lewisville W,-97.0033,33.1081,160,3/23/19,0,9.6,16.8,24.1
Lewisville W,-97.0033,33.1081,160,3/24/19,4.08,15.5,18.6,21.6
Lewisville W,-97.0033,33.1081,160,3/25/19,1.62,12,19.8,27.6
Lewisville W,-97.0033,33.1081,160,3/26/19,0,8.8,15.2,21.6
Lewisville W,-97.0033,33.1081,160,3/27/19,0,9,15,20.9
Lewisville W,-97.0033,33.1081,160,3/28/19,0,11.4,17.5,23.5
Lewisville W,-97.0033,33.1081,160,3/29/19,0,13.6,18.9,24.3
Lewisville W,-97.0033,33.1081,160,3/30/19,0,13.9,17.9,21.9
Lewisville W,-97.0033,33.1081,160,3/31/19,0,3.5,8.5,13.4
Lewisville W,-97.0033,33.1081,160,4/1/19,0,2.8,7.9,12.9
Lewisville W,-97.0033,33.1081,160,4/2/19,0,5.2,10.7,16.2
Lewisville W,-97.0033,33.1081,160,4/3/19,0,6.6,14.1,21.7
Lewisville W,-97.0033,33.1081,160,4/4/19,0.33,10.7,15.6,20.5
Lewisville W,-97.0033,33.1081,160,4/5/19,0,11.7,19.8,27.9
Lewisville W,-97.0033,33.1081,160,4/6/19,0,12.2,19.1,26.1
Lewisville W,-97.0033,33.1081,160,4/7/19,12.75,14.1,16.9,19.7
Lewisville W,-97.0033,33.1081,160,4/8/19,1.42,14.8,18.2,21.6
Lewisville W,-97.0033,33.1081,160,4/9/19,0,12.8,20.5,28.1
Lewisville W,-97.0033,33.1081,160,4/10/19,0,13.6,22.1,30.5
Lewisville W,-97.0033,33.1081,160,4/11/19,0,18.1,24.9,31.8
Lewisville W,-97.0033,33.1081,160,4/12/19,0,6.8,13.7,20.5
Lewisville W,-97.0033,33.1081,160,4/13/19,16.48,7.7,14.3,20.9
Lewisville W,-97.0033,33.1081,160,4/14/19,39.07,5.1,9.7,14.2
Lewisville W,-97.0033,33.1081,160,4/15/19,0,7.8,13.6,19.4
Lewisville W,-97.0033,33.1081,160,4/16/19,0,11.6,18.7,25.7
Lewisville W,-97.0033,33.1081,160,4/17/19,0,17,20.5,24
Lewisville W,-97.0033,33.1081,160,4/18/19,25.63,15.1,21.5,27.9
Lewisville W,-97.0033,33.1081,160,4/19/19,3.03,10.7,16.3,21.9
Lewisville W,-97.0033,33.1081,160,4/20/19,0,7.7,13.6,19.5
Lewisville W,-97.0033,33.1081,160,4/21/19,0,9.9,17.9,25.9
Lewisville W,-97.0033,33.1081,160,4/22/19,0,16.1,21.6,27.1
Lewisville W,-97.0033,33.1081,160,4/23/19,0,17.8,21.6,25.4
Lewisville W,-97.0033,33.1081,160,4/24/19,81.75,15.8,20.1,24.5
Lewisville W,-97.0033,33.1081,160,4/25/19,7.87,14.4,17.4,20.5
Lewisville W,-97.0033,33.1081,160,4/26/19,0,13.5,20.5,27.5
Lewisville W,-97.0033,33.1081,160,4/27/19,0,13.8,19.7,25.5
Lewisville W,-97.0033,33.1081,160,4/28/19,0,16.4,22.5,28.6
Lewisville W,-97.0033,33.1081,160,4/29/19,0.57,18.2,22.6,27
Lewisville W,-97.0033,33.1081,160,4/30/19,0,19.8,23.6,27.3
Lewisville W,-97.0033,33.1081,160,5/1/19,17.35,22.1,24.3,26.5
Lewisville W,-97.0033,33.1081,160,5/2/19,39.02,15.9,22.2,28.5
Lewisville W,-97.0033,33.1081,160,5/3/19,0.59,15.9,20.8,25.6
Lewisville W,-97.0033,33.1081,160,5/4/19,0.39,16.6,21.2,25.8
Lewisville W,-97.0033,33.1081,160,5/5/19,0,14.4,19.7,24.9
Lewisville W,-97.0033,33.1081,160,5/6/19,0,16.3,22.1,27.9
Lewisville W,-97.0033,33.1081,160,5/7/19,0,19.2,23.5,27.9
Lewisville W,-97.0033,33.1081,160,5/8/19,17.56,16.9,23,29.1
Lewisville W,-97.0033,33.1081,160,5/9/19,22.94,16.1,18.1,20
Lewisville W,-97.0033,33.1081,160,5/10/19,0,10.2,16.1,22
Lewisville W,-97.0033,33.1081,160,5/11/19,24.63,10.4,12.7,14.9
Lewisville W,-97.0033,33.1081,160,5/12/19,7.73,12.9,15.5,18.1
Lewisville W,-97.0033,33.1081,160,5/13/19,0,14.2,19.6,25
Lewisville W,-97.0033,33.1081,160,5/14/19,0,15.6,21.9,28.1
Lewisville W,-97.0033,33.1081,160,5/15/19,0,16.5,22.3,28
Lewisville W,-97.0033,33.1081,160,5/16/19,0,19.1,24.4,29.7
Lewisville W,-97.0033,33.1081,160,5/17/19,0,20.1,25.1,30.1
Lewisville W,-97.0033,33.1081,160,5/18/19,0,20.8,25.5,30.2
Lewisville W,-97.0033,33.1081,160,5/19/19,53.2,17.3,21.2,25
Lewisville W,-97.0033,33.1081,160,5/20/19,0,18.5,23.8,29
Lewisville W,-97.0033,33.1081,160,5/21/19,8.37,19.3,24.9,30.5
Lewisville W,-97.0033,33.1081,160,5/22/19,2.14,18.5,23.6,28.7
Lewisville W,-97.0033,33.1081,160,5/23/19,0,22.3,26.9,31.6
Lewisville W,-97.0033,33.1081,160,5/24/19,0,24,27.9,31.7
Lewisville W,-97.0033,33.1081,160,5/25/19,0,22.3,26.8,31.3
Lewisville W,-97.0033,33.1081,160,5/26/19,0,23,27.2,31.4
Lewisville W,-97.0033,33.1081,160,5/27/19,0,22.5,26.8,31.1
Lewisville W,-97.0033,33.1081,160,5/28/19,0,22.4,26.7,30.9
Lewisville W,-97.0033,33.1081,160,5/29/19,0,23.3,26.7,30
Lewisville W,-97.0033,33.1081,160,5/30/19,33.16,18.7,23.3,27.8
Lewisville W,-97.0033,33.1081,160,5/31/19,0,18.7,23.9,29.1
Lewisville W,-97.0033,33.1081,160,6/1/19,0,19.5,24.6,29.6
Lewisville W,-97.0033,33.1081,160,6/2/19,24.32,19.7,26.3,33
Lewisville W,-97.0033,33.1081,160,6/3/19,0.35,20.6,25.2,29.8
Lewisville W,-97.0033,33.1081,160,6/4/19,0,23,27.9,32.9
Lewisville W,-97.0033,33.1081,160,6/5/19,0.31,23.6,26.7,29.7
Lewisville W,-97.0033,33.1081,160,6/6/19,0.37,20.2,24.6,29.1
Lewisville W,-97.0033,33.1081,160,6/7/19,1.21,20.2,25.9,31.6
Lewisville W,-97.0033,33.1081,160,6/8/19,0,21.1,25.6,30.2
Lewisville W,-97.0033,33.1081,160,6/9/19,0,22.5,27.9,33.3
Lewisville W,-97.0033,33.1081,160,6/10/19,8.28,19.9,26.2,32.6
Lewisville W,-97.0033,33.1081,160,6/11/19,0,18.2,22.8,27.4
Lewisville W,-97.0033,33.1081,160,6/12/19,0,17.1,21.5,25.9
Lewisville W,-97.0033,33.1081,160,6/13/19,0,17.2,23.6,30
Lewisville W,-97.0033,33.1081,160,6/14/19,0,19.7,25.2,30.8
Lewisville W,-97.0033,33.1081,160,6/15/19,0,21.6,27.3,32.9
Lewisville W,-97.0033,33.1081,160,6/16/19,61.04,18.8,26.3,33.9
Lewisville W,-97.0033,33.1081,160,6/17/19,25.67,18.1,22.7,27.3
Lewisville W,-97.0033,33.1081,160,6/18/19,0,19.7,25.1,30.5
Lewisville W,-97.0033,33.1081,160,6/19/19,5.28,21.4,27.4,33.4
Lewisville W,-97.0033,33.1081,160,6/20/19,1.73,22.5,28.9,35.3
Lewisville W,-97.0033,33.1081,160,6/21/19,0,25.1,30.2,35.3
Lewisville W,-97.0033,33.1081,160,6/22/19,0,26.8,30.8,34.9
Lewisville W,-97.0033,33.1081,160,6/23/19,0,27.2,29.9,32.7
Lewisville W,-97.0033,33.1081,160,6/24/19,16.18,20,27,34
Lewisville W,-97.0033,33.1081,160,6/25/19,0,21.1,25.3,29.6
Lewisville W,-97.0033,33.1081,160,6/26/19,0,21.9,27.1,32.4
Lewisville W,-97.0033,33.1081,160,6/27/19,0,22.1,27.1,32.1
Lewisville W,-97.0033,33.1081,160,6/28/19,0,22.8,27.9,33.1
Lewisville W,-97.0033,33.1081,160,6/29/19,0,23.8,28.9,34.1
Lewisville W,-97.0033,33.1081,160,6/30/19,0.65,21.3,28.3,35.3
Lewisville W,-97.0033,33.1081,160,7/1/19,0,22.4,26.8,31.2
Lewisville W,-97.0033,33.1081,160,7/2/19,0,23.8,28.2,32.5
Lewisville W,-97.0033,33.1081,160,7/3/19,0,23.1,28.1,33.1
Lewisville W,-97.0033,33.1081,160,7/4/19,0,24.2,28.8,33.4
Lewisville W,-97.0033,33.1081,160,7/5/19,0,25.5,29.8,34.2
Lewisville W,-97.0033,33.1081,160,7/6/19,0.87,25.7,29.7,33.7
Lewisville W,-97.0033,33.1081,160,7/7/19,2.51,23.7,29.2,34.7
Lewisville W,-97.0033,33.1081,160,7/8/19,0,25.2,30,34.8
Lewisville W,-97.0033,33.1081,160,7/9/19,0,25.2,29.5,33.8
Lewisville W,-97.0033,33.1081,160,7/10/19,0.88,25.9,30.8,35.7
Lewisville W,-97.0033,33.1081,160,7/11/19,26.44,22.3,29.5,36.7
Lewisville W,-97.0033,33.1081,160,7/12/19,0,22.9,28.9,34.9
Lewisville W,-97.0033,33.1081,160,7/13/19,0,23.2,28.1,33.1
Lewisville W,-97.0033,33.1081,160,7/14/19,0,23.6,28.5,33.3
Lewisville W,-97.0033,33.1081,160,7/15/19,0,22.3,26.7,31.1
Lewisville W,-97.0033,33.1081,160,7/16/19,0,23.9,29.1,34.3
Lewisville W,-97.0033,33.1081,160,7/17/19,0,25.9,31.1,36.4
Lewisville W,-97.0033,33.1081,160,7/18/19,0,25.4,30.3,35.2
Lewisville W,-97.0033,33.1081,160,7/19/19,0,25.6,30.6,35.6
Lewisville W,-97.0033,33.1081,160,7/20/19,0,25.6,30.7,35.8
Lewisville W,-97.0033,33.1081,160,7/21/19,0,25.8,30.9,36.1
Lewisville W,-97.0033,33.1081,160,7/22/19,0.88,25.3,30.9,36.4
Lewisville W,-97.0033,33.1081,160,7/23/19,1.75,22.3,27.9,33.4
Lewisville W,-97.0033,33.1081,160,7/24/19,0,20.9,26.4,31.9
Lewisville W,-97.0033,33.1081,160,7/25/19,0,19.4,25.3,31.3
Lewisville W,-97.0033,33.1081,160,7/26/19,0,20.6,26,31.5
Lewisville W,-97.0033,33.1081,160,7/27/19,0,21.5,26.8,32.1
Lewisville W,-97.0033,33.1081,160,7/28/19,0,23.3,28.6,34
Lewisville W,-97.0033,33.1081,160,7/29/19,0,25.5,30.7,35.8
Lewisville W,-97.0033,33.1081,160,7/30/19,0.67,25.2,30.1,35.1
Lewisville W,-97.0033,33.1081,160,7/31/19,0,24.2,31.1,37.9
Lewisville W,-97.0033,33.1081,160,8/1/19,0,25,30.8,36.6
Lewisville W,-97.0033,33.1081,160,8/2/19,0,25.3,30.3,35.4
Lewisville W,-97.0033,33.1081,160,8/3/19,2.18,25.7,30.6,35.4
Lewisville W,-97.0033,33.1081,160,8/4/19,6.28,24.5,27.9,31.3
Lewisville W,-97.0033,33.1081,160,8/5/19,26.74,24.3,28.9,33.4
Lewisville W,-97.0033,33.1081,160,8/6/19,0,26.2,30.8,35.5
Lewisville W,-97.0033,33.1081,160,8/7/19,0,27.2,31.9,36.6
Lewisville W,-97.0033,33.1081,160,8/8/19,0,27.1,32.4,37.8
Lewisville W,-97.0033,33.1081,160,8/9/19,0,27.1,31.6,36.1
Lewisville W,-97.0033,33.1081,160,8/10/19,0,26.8,32.6,38.3
Lewisville W,-97.0033,33.1081,160,8/11/19,0,26.5,32.4,38.2
Lewisville W,-97.0033,33.1081,160,8/12/19,0,27.1,32.5,37.9
Lewisville W,-97.0033,33.1081,160,8/13/19,0,27.2,32.8,38.4
Lewisville W,-97.0033,33.1081,160,8/14/19,28.78,23.6,31.1,38.6
Lewisville W,-97.0033,33.1081,160,8/15/19,0.56,23.4,28.9,34.3
Lewisville W,-97.0033,33.1081,160,8/16/19,0,25.7,31,36.2
Lewisville W,-97.0033,33.1081,160,8/17/19,0,26.8,32.3,37.7
Lewisville W,-97.0033,33.1081,160,8/18/19,0,27,32.2,37.4
Lewisville W,-97.0033,33.1081,160,8/19/19,0,27.1,32.2,37.4
Lewisville W,-97.0033,33.1081,160,8/20/19,0,26.6,32.3,37.9
Lewisville W,-97.0033,33.1081,160,8/21/19,0,26.6,32.3,38
Lewisville W,-97.0033,33.1081,160,8/22/19,0,26.7,31.9,37
Lewisville W,-97.0033,33.1081,160,8/23/19,0,26.6,31.7,36.8
Lewisville W,-97.0033,33.1081,160,8/24/19,1.57,24.8,29.3,33.8
Lewisville W,-97.0033,33.1081,160,8/25/19,0,24,29,33.9
Lewisville W,-97.0033,33.1081,160,8/26/19,0,24.6,30.5,36.5
Lewisville W,-97.0033,33.1081,160,8/27/19,6.56,22.5,30.6,38.7
Lewisville W,-97.0033,33.1081,160,8/28/19,7.4,21.8,24.4,27.1
Lewisville W,-97.0033,33.1081,160,8/29/19,0,23.3,28.6,33.8
Lewisville W,-97.0033,33.1081,160,8/30/19,0,25.6,30.9,36.2
Lewisville W,-97.0033,33.1081,160,8/31/19,36.21,21.6,27.5,33.3
Lewisville W,-97.0033,33.1081,160,9/1/19,0,21.7,26.1,30.6
Lewisville W,-97.0033,33.1081,160,9/2/19,0,22.5,28.6,34.6
Lewisville W,-97.0033,33.1081,160,9/3/19,0,23.6,29.5,35.4
Lewisville W,-97.0033,33.1081,160,9/4/19,0,23.7,29.6,35.6
Lewisville W,-97.0033,33.1081,160,9/5/19,0,23.2,29.7,36.2
Lewisville W,-97.0033,33.1081,160,9/6/19,0,23.4,29.9,36.4
Lewisville W,-97.0033,33.1081,160,9/7/19,0,23.8,30.6,37.4
Lewisville W,-97.0033,33.1081,160,9/8/19,0,24.2,31,37.8
Lewisville W,-97.0033,33.1081,160,9/9/19,0,24.1,30.7,37.3
Lewisville W,-97.0033,33.1081,160,9/10/19,0,23.5,29.4,35.3
Lewisville W,-97.0033,33.1081,160,9/11/19,0,23.2,29.1,35
Lewisville W,-97.0033,33.1081,160,9/12/19,0,22.8,28.9,35.1
Lewisville W,-97.0033,33.1081,160,9/13/19,0,23.7,29.3,34.9
Lewisville W,-97.0033,33.1081,160,9/14/19,0,23.3,29,34.7
Lewisville W,-97.0033,33.1081,160,9/15/19,0,23.7,30,36.4
Lewisville W,-97.0033,33.1081,160,9/16/19,0,23.5,30,36.5
Lewisville W,-97.0033,33.1081,160,9/17/19,0,23.2,29.4,35.6
Lewisville W,-97.0033,33.1081,160,9/18/19,0,22.9,28.6,34.4
Lewisville W,-97.0033,33.1081,160,9/19/19,0,23.1,28.6,34.1
Lewisville W,-97.0033,33.1081,160,9/20/19,0,23.7,25.9,28.1
Lewisville W,-97.0033,33.1081,160,9/21/19,0,24.8,30,35.3
Lewisville W,-97.0033,33.1081,160,9/22/19,0,24.5,29.4,34.3
Lewisville W,-97.0033,33.1081,160,9/23/19,0,24.5,29.5,34.4
Lewisville W,-97.0033,33.1081,160,9/24/19,0,24.9,30,35.1
Lewisville W,-97.0033,33.1081,160,9/25/19,0,25,30,35
Lewisville W,-97.0033,33.1081,160,9/26/19,0,24.9,30.5,36.2
Lewisville W,-97.0033,33.1081,160,9/27/19,0,23.6,29.3,35
Lewisville W,-97.0033,33.1081,160,9/28/19,0,23.7,29.5,35.2
Lewisville W,-97.0033,33.1081,160,9/29/19,0,25.5,30.3,35.1
Lewisville W,-97.0033,33.1081,160,9/30/19,0,24.2,29.6,35.1
Lewisville W,-97.0033,33.1081,160,10/1/19,0,24.6,29.3,33.9
Lewisville W,-97.0033,33.1081,160,10/2/19,0,24,29.3,34.6
Lewisville W,-97.0033,33.1081,160,10/3/19,0,23.8,29.4,35
Lewisville W,-97.0033,33.1081,160,10/4/19,0,22.4,28.6,34.9
Lewisville W,-97.0033,33.1081,160,10/5/19,0,21.6,26.9,32.2
Lewisville W,-97.0033,33.1081,160,10/6/19,0,21.9,28.2,34.6
Lewisville W,-97.0033,33.1081,160,10/7/19,0.61,14.9,25.2,35.6
Lewisville W,-97.0033,33.1081,160,10/8/19,0,12.4,19.3,26.1
Lewisville W,-97.0033,33.1081,160,10/9/19,0,12.8,19.7,26.6
Lewisville W,-97.0033,33.1081,160,10/10/19,1.04,17,24.2,31.5
Lewisville W,-97.0033,33.1081,160,10/11/19,15.37,6.8,19.8,32.8
Lewisville W,-97.0033,33.1081,160,10/12/19,3.05,4,10.6,17.1
Lewisville W,-97.0033,33.1081,160,10/13/19,0,3.7,11.3,18.8
Lewisville W,-97.0033,33.1081,160,10/14/19,0,15.1,20.5,25.9
Lewisville W,-97.0033,33.1081,160,10/15/19,1.05,16.3,20.3,24.4
Lewisville W,-97.0033,33.1081,160,10/16/19,0,12.5,21.2,29.9
Lewisville W,-97.0033,33.1081,160,10/17/19,0,8.6,14.3,19.9
Lewisville W,-97.0033,33.1081,160,10/18/19,0,8.8,15.6,22.5
Lewisville W,-97.0033,33.1081,160,10/19/19,0,9.8,17.5,25.1
Lewisville W,-97.0033,33.1081,160,10/20/19,0,12.1,20.6,29.2
Lewisville W,-97.0033,33.1081,160,10/21/19,31.86,12.4,21.8,31.1
Lewisville W,-97.0033,33.1081,160,10/22/19,0,8.4,15.5,22.6
Lewisville W,-97.0033,33.1081,160,10/23/19,0,8.8,15.9,23
Lewisville W,-97.0033,33.1081,160,10/24/19,0,13.2,20.2,27.3
Lewisville W,-97.0033,33.1081,160,10/25/19,63,7,14.9,22.8
Lewisville W,-97.0033,33.1081,160,10/26/19,2.06,7.4,8.4,9.5
Lewisville W,-97.0033,33.1081,160,10/27/19,0,8.1,14.1,20
Lewisville W,-97.0033,33.1081,160,10/28/19,0,8.7,16.7,24.6
Lewisville W,-97.0033,33.1081,160,10/29/19,1.97,6.5,11.2,15.9
Lewisville W,-97.0033,33.1081,160,10/30/19,32.54,5.9,6.8,7.8
Lewisville W,-97.0033,33.1081,160,10/31/19,0.59,-1.1,2.9,7
Lewisville W,-97.0033,33.1081,160,11/1/19,0,-1.7,4.8,11.3
Lewisville W,-97.0033,33.1081,160,11/2/19,0,0.5,8.2,16
Lewisville W,-97.0033,33.1081,160,11/3/19,0,2.8,10,17.1
Lewisville W,-97.0033,33.1081,160,11/4/19,0,4.7,12.3,19.9
Lewisville W,-97.0033,33.1081,160,11/5/19,0.44,10.9,17.9,24.9
Lewisville W,-97.0033,33.1081,160,11/6/19,1.08,14,15.9,17.7
Lewisville W,-97.0033,33.1081,160,11/7/19,24.6,15.9,20,24.2
Lewisville W,-97.0033,33.1081,160,11/8/19,4.31,4.6,10.1,15.6
Lewisville W,-97.0033,33.1081,160,11/9/19,0,3.9,8.2,12.4
Lewisville W,-97.0033,33.1081,160,11/10/19,0,4.5,12.4,20.3
Lewisville W,-97.0033,33.1081,160,11/11/19,0,9.1,16.2,23.3
Lewisville W,-97.0033,33.1081,160,11/12/19,0.32,-5.6,6.2,18
Lewisville W,-97.0033,33.1081,160,11/13/19,0,-6,-1.2,3.6
Lewisville W,-97.0033,33.1081,160,11/14/19,0,-3.3,2.4,8.1
Lewisville W,-97.0033,33.1081,160,11/15/19,0,1.1,7.7,14.2
Lewisville W,-97.0033,33.1081,160,11/16/19,0,0.8,8.3,15.8
Lewisville W,-97.0033,33.1081,160,11/17/19,0,2.6,9.8,17.1
Lewisville W,-97.0033,33.1081,160,11/18/19,0,3.7,11.6,19.5
Lewisville W,-97.0033,33.1081,160,11/19/19,0,4.7,13.4,22.1
Lewisville W,-97.0033,33.1081,160,11/20/19,0.28,7.4,16.8,26.1
Lewisville W,-97.0033,33.1081,160,11/21/19,2.43,15.9,20.4,24.9
Lewisville W,-97.0033,33.1081,160,11/22/19,14.53,8.1,16.3,24.6
Lewisville W,-97.0033,33.1081,160,11/23/19,0.37,2.4,6,9.6
Lewisville W,-97.0033,33.1081,160,11/24/19,0,1.7,7.6,13.5
Lewisville W,-97.0033,33.1081,160,11/25/19,0,3.3,11.9,20.5
Lewisville W,-97.0033,33.1081,160,11/26/19,0,9.3,15.6,22
Lewisville W,-97.0033,33.1081,160,11/27/19,0,5,14,22.9
Lewisville W,-97.0033,33.1081,160,11/28/19,10.9,4.3,7.4,10.5
Lewisville W,-97.0033,33.1081,160,11/29/19,2.88,5.8,6.9,8
Lewisville W,-97.0033,33.1081,160,11/30/19,9.13,7.8,15.1,22.4
Lewisville W,-97.0033,33.1081,160,12/1/19,0.51,5.7,13.3,21
Lewisville W,-97.0033,33.1081,160,12/2/19,0,3.4,8.5,13.7
Lewisville W,-97.0033,33.1081,160,12/3/19,0,2.9,8.5,14
Lewisville W,-97.0033,33.1081,160,12/4/19,0,4.1,11.9,19.7
Lewisville W,-97.0033,33.1081,160,12/5/19,0,4.4,12.4,20.5
Lewisville W,-97.0033,33.1081,160,12/6/19,0,9.9,16.1,22.3
Lewisville W,-97.0033,33.1081,160,12/7/19,0,3.7,10.8,17.8
Lewisville W,-97.0033,33.1081,160,12/8/19,0,3.3,10.6,17.9
Lewisville W,-97.0033,33.1081,160,12/9/19,0,10.2,15.7,21.1
Lewisville W,-97.0033,33.1081,160,12/10/19,11.11,1.8,12.1,22.4
Lewisville W,-97.0033,33.1081,160,12/11/19,0,-0.3,3.2,6.6
Lewisville W,-97.0033,33.1081,160,12/12/19,0,0.7,6.3,11.9
Lewisville W,-97.0033,33.1081,160,12/13/19,0,2.5,8.2,13.9
Lewisville W,-97.0033,33.1081,160,12/14/19,0,3.3,10.2,17.1
Lewisville W,-97.0033,33.1081,160,12/15/19,0,3.9,11.2,18.6
Lewisville W,-97.0033,33.1081,160,12/16/19,0,3.4,12.7,22
Lewisville W,-97.0033,33.1081,160,12/17/19,0,-0.1,2.4,4.9
Lewisville W,-97.0033,33.1081,160,12/18/19,0,-2.1,4.4,10.9
Lewisville W,-97.0033,33.1081,160,12/19/19,0,-1.6,6.7,15
Lewisville W,-97.0033,33.1081,160,12/20/19,0,-0.1,7.9,15.9
Lewisville W,-97.0033,33.1081,160,12/21/19,0.38,5.9,7.7,9.5
Lewisville W,-97.0033,33.1081,160,12/22/19,0,4,6.2,8.5
Lewisville W,-97.0033,33.1081,160,12/23/19,0,0.2,6.1,11.9
Lewisville W,-97.0033,33.1081,160,12/24/19,0,-0.2,9.4,18.9
Lewisville W,-97.0033,33.1081,160,12/25/19,0,4.4,13.1,21.7
Lewisville W,-97.0033,33.1081,160,12/26/19,0,7.9,14.7,21.4
Lewisville W,-97.0033,33.1081,160,12/27/19,0,9.8,13.9,18
Lewisville W,-97.0033,33.1081,160,12/28/19,0.59,12.9,16.8,20.6
Lewisville W,-97.0033,33.1081,160,12/29/19,15,8.4,13.7,18.9
Lewisville W,-97.0033,33.1081,160,12/30/19,0,2.1,6.2,10.2
Lewisville W,-97.0033,33.1081,160,12/31/19,0,0.3,6.2,12.1
,,,,,,,,
Oka Town,-96.6338,34.4419,304,1/1/19,0,-1.1,5.8,12.7
Oka Town,-96.6338,34.4419,304,1/2/19,0,-2.7,-1.3,0.1
Oka Town,-96.6338,34.4419,304,1/3/19,6.2,-2.4,-1,0.4
Oka Town,-96.6338,34.4419,304,1/4/19,26.53,0.1,1.2,2.3
Oka Town,-96.6338,34.4419,304,1/5/19,0,-1,5.9,12.7
Oka Town,-96.6338,34.4419,304,1/6/19,0,-1.4,9.2,19.7
Oka Town,-96.6338,34.4419,304,1/7/19,0,5.5,12.7,19.8
Oka Town,-96.6338,34.4419,304,1/8/19,0,3.5,12.4,21.3
Oka Town,-96.6338,34.4419,304,1/9/19,0,1.2,8,14.9
Oka Town,-96.6338,34.4419,304,1/10/19,0,-2.2,5.2,12.6
Oka Town,-96.6338,34.4419,304,1/11/19,0,-0.3,3.9,8.2
Oka Town,-96.6338,34.4419,304,1/12/19,26.05,4.2,5.8,7.4
Oka Town,-96.6338,34.4419,304,1/13/19,0,0.3,3.3,6.2
Oka Town,-96.6338,34.4419,304,1/14/19,0,0,0.8,1.5
Oka Town,-96.6338,34.4419,304,1/15/19,0,-2.2,2.1,6.3
Oka Town,-96.6338,34.4419,304,1/16/19,0,-1.8,2.9,7.6
Oka Town,-96.6338,34.4419,304,1/17/19,0,6,9.4,12.8
Oka Town,-96.6338,34.4419,304,1/18/19,0,-0.1,5.9,11.9
Oka Town,-96.6338,34.4419,304,1/19/19,4.71,-1.1,8.1,17.2
Oka Town,-96.6338,34.4419,304,1/20/19,0,-7.9,-4,-0.1
Oka Town,-96.6338,34.4419,304,1/21/19,0.42,-7.8,-0.9,6.1
Oka Town,-96.6338,34.4419,304,1/22/19,0,-0.2,5.9,12.1
Oka Town,-96.6338,34.4419,304,1/23/19,7.27,-4.6,3.8,12.3
Oka Town,-96.6338,34.4419,304,1/24/19,0,-5.5,0.1,5.7
Oka Town,-96.6338,34.4419,304,1/25/19,0,-5.9,2.9,11.7
Oka Town,-96.6338,34.4419,304,1/26/19,0,-6.8,-0.6,5.7
Oka Town,-96.6338,34.4419,304,1/27/19,0,-6.4,2.9,12.2
Oka Town,-96.6338,34.4419,304,1/28/19,0,-1.1,7.1,15.2
Oka Town,-96.6338,34.4419,304,1/29/19,0,-6.9,2,10.9
Oka Town,-96.6338,34.4419,304,1/30/19,0,-8.1,-1,6.1
Oka Town,-96.6338,34.4419,304,1/31/19,0,-5.2,1.1,7.5
Oka Town,-96.6338,34.4419,304,2/1/19,0,-1.7,4.4,10.4
Oka Town,-96.6338,34.4419,304,2/2/19,0,6.7,10.5,14.3
Oka Town,-96.6338,34.4419,304,2/3/19,0,10.5,12.8,15.1
Oka Town,-96.6338,34.4419,304,2/4/19,0,12.1,16.6,21.1
Oka Town,-96.6338,34.4419,304,2/5/19,0,5.2,14.2,23.2
Oka Town,-96.6338,34.4419,304,2/6/19,3.87,5.6,14.2,22.8
Oka Town,-96.6338,34.4419,304,2/7/19,22.59,-0.2,9.1,18.3
Oka Town,-96.6338,34.4419,304,2/8/19,0,-8.4,-4.2,0
Oka Town,-96.6338,34.4419,304,2/9/19,0,-8.9,-3.6,1.6
Oka Town,-96.6338,34.4419,304,2/10/19,1.03,-5.1,-0.8,3.4
Oka Town,-96.6338,34.4419,304,2/11/19,6.71,0.7,3.1,5.6
Oka Town,-96.6338,34.4419,304,2/12/19,8.68,2.2,7.2,12.1
Oka Town,-96.6338,34.4419,304,2/13/19,0,-1,5.8,12.6
Oka Town,-96.6338,34.4419,304,2/14/19,0,0.4,8.4,16.3
Oka Town,-96.6338,34.4419,304,2/15/19,0,3.1,12.9,22.6
