"","year","site.plot","Order","Method","Family","abun","rich","prop_grassy_500m","prop_grassy_750m","prop_grassy_1km","prop_seminat_500m","prop_seminat_750m","prop_seminat_1km","flr_richness","flr_abun","precip30","precip60","avgprecip30","avgprecip60","avgtemp30","avgtemp60","maxtemp30","maxtemp60","precip30_sp18","precip60_sp18","avgprecip30_sp18","avgprecip60_sp18","avgtemp30_sp18","avgtemp60_sp18","maxtemp30_sp18","maxtemp60_sp18","percent_bare","percent_herb","percent_litter","treatment","availwater","area_m2"
"946","2019","Waco Area 52","Hymenoptera","netting","Andrenidae",0,0,0.890443,0.740266,0.568071,0.913754,0.786884,0.66294,0,0,54.9,286.83,1.770967742,4.702131148,25.42903226,22.45901639,34.3,34.3,78.92,150.85,2.545806452,2.47295082,16.67741935,15.23606557,29.8,29.9,0.0778186274509804,0.0220588235294118,0.900122549019608,"5 acre burn",17,20758.18826
"947","2021","Waco Area 52","Hymenoptera","netting","Andrenidae",0,0,0.890443,0.740266,0.568071,0.913754,0.786884,0.66294,8,87,221.25,322.71,7.137096774,5.290327869,23.66129032,21.27868852,33.6,33.6,78.92,150.85,2.545806452,2.47295082,16.67741935,15.23606557,29.8,29.9,0.0208333333333333,0.54656862745098,0.432598039215686,"5 acre burn",17,20758.18826
"948","2022","Waco Area 52","Hymenoptera","netting","Andrenidae",0,0,0.890443,0.740266,0.568071,0.913754,0.786884,0.66294,0,0,65.85,142.86,2.124193548,2.341967213,27.20645161,24.86885246,37.1,37.1,78.92,150.85,2.545806452,2.47295082,16.67741935,15.23606557,29.8,29.9,0,0.626225490196078,0.373774509803922,"5 acre burn",17,20758.18826
"949","2018","Wagley Airstrip","Hymenoptera","netting","Andrenidae",0,0,0.452214,0.400514,0.35788,1,1,1,1,2,47.23,121.37,1.523548387,1.989672131,27.90645161,24.16065574,39.2,39.2,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.0575980392156863,0.841911764705882,0.0955882352941176,"50 acre burn",6.08,128604.8286
"950","2019","Wagley Airstrip","Hymenoptera","netting","Andrenidae",0,0,0.452214,0.400514,0.35788,1,1,1,12,230,292.48,415.96,9.43483871,6.819016393,21.59354839,19.38852459,31.5,35.5,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0,0.999387254901961,0.000612745098039216,"50 acre burn",6.08,128604.8286
"951","2021","Wagley Airstrip","Hymenoptera","netting","Andrenidae",0,0,0.452214,0.400514,0.35788,1,1,1,16,1100,125.6,302.62,4.051612903,4.960983607,24.3,21.13278689,34.8,34.8,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.0110294117647059,0.666053921568627,0.319240196078431,"50 acre burn",6.08,128604.8286
"952","2022","Wagley Airstrip","Hymenoptera","netting","Andrenidae",0,0,0.452214,0.400514,0.35788,1,1,1,0,0,95.04,194.45,3.065806452,3.187704918,26.80322581,24.90491803,41.1,41.1,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.0159313725490196,0.202205882352941,0.775122549019608,"50 acre burn",6.08,128604.8286
"953","2018","Wagley Food","Hymenoptera","netting","Andrenidae",0,0,0.21071,0.249872,0.265786,1,1,0.997703,0,0,47.23,121.37,1.523548387,1.989672131,28.07741935,24.35737705,39.2,39.2,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0,0.96875,0.0287990196078431,"control",11.11137959,9695.42864
"954","2019","Wagley Food","Hymenoptera","netting","Andrenidae",0,0,0.21071,0.249872,0.265786,1,1,0.997703,8,946,299.48,425.92,9.660645161,6.982295082,21.59354839,19.66229508,31.5,35.5,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0,0.999387254901961,0.000612745098039216,"control",11.11137959,9695.42864
"955","2021","Wagley Food","Hymenoptera","netting","Andrenidae",0,0,0.21071,0.249872,0.265786,1,1,0.997703,9,9262,158.02,302.62,5.097419355,4.960983607,23.78064516,20.55409836,34.7,34.7,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.0147058823529412,0.836397058823529,0.14828431372549,"control",11.11137959,9695.42864
"956","2022","Wagley Food","Hymenoptera","netting","Andrenidae",0,0,0.21071,0.249872,0.265786,1,1,0.997703,0,0,96.51,195.92,3.113225806,3.211803279,26.80322581,25.13278689,41.1,41.1,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.000612745098039216,0.23406862745098,0.76531862745098,"control",11.11137959,9695.42864
"957","2018","Wagley House","Hymenoptera","netting","Andrenidae",0,0,0.400701,0.421674,0.444126,0.989485,0.993837,0.996561,0,0,47.23,121.37,1.523548387,1.989672131,28.07741935,24.35737705,39.2,39.2,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.0575980392156863,0.837622549019608,0.104779411764706,"seed",6.08,27613.72057
"958","2019","Wagley House","Hymenoptera","netting","Andrenidae",0,0,0.400701,0.421674,0.444126,0.989485,0.993837,0.996561,8,1017,292.48,415.96,9.43483871,6.819016393,21.59354839,19.38852459,31.5,35.5,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0,1,0,"seed",6.08,27613.72057
"959","2021","Wagley House","Hymenoptera","netting","Andrenidae",0,0,0.400701,0.421674,0.444126,0.989485,0.993837,0.996561,17,1346,158.02,302.62,5.097419355,4.960983607,23.78064516,20.55409836,34.7,34.7,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.0220588235294118,0.743259803921569,0.229779411764706,"seed",6.08,27613.72057
"960","2022","Wagley House","Hymenoptera","netting","Andrenidae",0,0,0.400701,0.421674,0.444126,0.989485,0.993837,0.996561,0,0,96.51,195.92,3.113225806,3.211803279,26.80322581,25.13278689,41.1,41.1,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.000612745098039216,0.127450980392157,0.871936274509804,"seed",6.08,27613.72057
"961","2018","Wagley Watertrap","Hymenoptera","netting","Andrenidae",0,0,0.36534,0.312724,0.282895,1,1,1,1,1,47.23,121.37,1.523548387,1.989672131,27.90645161,24.16065574,39.2,39.2,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.0606617647058824,0.822916666666667,0.102328431372549,"5 acre burn",8.579319784,22083.9716
"962","2019","Wagley Watertrap","Hymenoptera","netting","Andrenidae",0,0,0.36534,0.312724,0.282895,1,1,1,18,944,292.48,415.96,9.43483871,6.819016393,21.59354839,19.38852459,31.5,35.5,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.00122549019607843,0.963848039215686,0.0110294117647059,"5 acre burn",8.579319784,22083.9716
"963","2021","Wagley Watertrap","Hymenoptera","netting","Andrenidae",0,0,0.36534,0.312724,0.282895,1,1,1,21,347,125.6,302.62,4.051612903,4.960983607,24.3,21.13278689,34.8,34.8,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.0404411764705882,0.369485294117647,0.555147058823529,"5 acre burn",8.579319784,22083.9716
"964","2022","Wagley Watertrap","Hymenoptera","netting","Andrenidae",0,0,0.36534,0.312724,0.282895,1,1,1,0,0,96.51,195.92,3.113225806,3.211803279,26.80322581,25.13278689,41.1,41.1,50.73,204.44,1.636451613,3.35147541,15.62903226,13.68688525,34,34,0.0177696078431373,0.193014705882353,0.746936274509804,"5 acre burn",8.579319784,22083.9716
"965","2018","Whitney 50 Acres","Hymenoptera","netting","Andrenidae",0,0,0.641443,0.581967,0.560654,0.895227,0.91291,0.876972,1,15,24.8,112.41,0.8,1.842786885,28.06129032,23.8704918,37.3,37.3,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0.00428921568627451,0.95281862745098,0.0196078431372549,"50 acre burn",11.95,234989.8649
"966","2019","Whitney 50 Acres","Hymenoptera","netting","Andrenidae",0,0,0.641443,0.581967,0.560654,0.895227,0.91291,0.876972,7,260,106.1,316.87,3.422580645,5.194590164,25.35806452,22.54590164,34.1,34.1,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0.00428921568627451,0.982230392156863,0.0110294117647059,"50 acre burn",11.95,234989.8649
"967","2021","Whitney 50 Acres","Hymenoptera","netting","Andrenidae",0,0,0.641443,0.581967,0.560654,0.895227,0.91291,0.876972,13,7367,209.52,304.29,6.758709677,4.988360656,23.45483871,20.73114754,34.5,34.5,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0.00367647058823529,0.767769607843137,0.228553921568627,"50 acre burn",11.95,234989.8649
"968","2022","Whitney 50 Acres","Hymenoptera","netting","Andrenidae",0,0,0.641443,0.581967,0.560654,0.895227,0.91291,0.876972,0,0,42.53,130.54,1.371935484,2.14,27.47419355,25.36885246,40.5,40.5,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0,0.534313725490196,0.465686274509804,"50 acre burn",11.95,234989.8649
"969","2018","Whitney Flood","Hymenoptera","netting","Andrenidae",4,2,0.668578,0.562853,0.517202,0.831422,0.845048,0.813646,5,39,32.94,114.38,1.062580645,1.875081967,28.23548387,24.1,37.4,37.4,32.59,104.91,1.051290323,1.719836066,15.58709677,15.8442623,29.3,29.9,0.00183823529411765,0.941176470588235,0.0471813725490196,"control",11.95,17608.32482
"970","2019","Whitney Flood","Hymenoptera","netting","Andrenidae",1,1,0.668578,0.562853,0.517202,0.831422,0.845048,0.813646,7,349,109.66,325.42,3.537419355,5.334754098,25.38064516,22.57704918,34.2,34.2,32.59,104.91,1.051290323,1.719836066,15.58709677,15.8442623,29.3,29.9,0.00674019607843137,0.846813725490196,0.0606617647058824,"control",11.95,17608.32482
"971","2021","Whitney Flood","Hymenoptera","netting","Andrenidae",2,1,0.668578,0.562853,0.517202,0.831422,0.845048,0.813646,10,706,222.08,320.15,7.163870968,5.248360656,23.54516129,20.81803279,34.5,34.5,32.59,104.91,1.051290323,1.719836066,15.58709677,15.8442623,29.3,29.9,0.0251225490196078,0.668504901960784,0.283700980392157,"control",11.95,17608.32482
"972","2022","Whitney Flood","Hymenoptera","netting","Andrenidae",2,2,0.668578,0.562853,0.517202,0.831422,0.845048,0.813646,0,0,47.13,123.93,1.520322581,2.031639344,27.57096774,25.49508197,40.7,40.7,32.59,104.91,1.051290323,1.719836066,15.58709677,15.8442623,29.3,29.9,0.0122549019607843,0.582107843137255,0.397058823529412,"control",11.95,17608.32482
"973","2018","Whitney Main","Hymenoptera","netting","Andrenidae",0,0,0.702546,0.642272,0.60137,0.891204,0.883316,0.87036,4,29,24.8,112.41,0.8,1.842786885,28.06129032,23.8704918,37.3,37.3,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0.381740196078431,0.504289215686274,0.113970588235294,"5 acre burn",15.01,19796.79776
"974","2019","Whitney Main","Hymenoptera","netting","Andrenidae",1,1,0.702546,0.642272,0.60137,0.891204,0.883316,0.87036,9,4452,106.1,344.55,3.422580645,5.648360656,25.28064516,22.33442623,34.1,34.1,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0.0183823529411765,0.952205882352941,0.0294117647058824,"5 acre burn",15.01,19796.79776
"975","2021","Whitney Main","Hymenoptera","netting","Andrenidae",0,0,0.702546,0.642272,0.60137,0.891204,0.883316,0.87036,13,1462,209.52,304.29,6.758709677,4.988360656,23.73225806,20.88360656,35,35,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0.014093137254902,0.80453431372549,0.180147058823529,"5 acre burn",15.01,19796.79776
"976","2022","Whitney Main","Hymenoptera","netting","Andrenidae",0,0,0.702546,0.642272,0.60137,0.891204,0.883316,0.87036,0,0,42.53,130.54,1.371935484,2.14,27.26129032,24.99016393,40.5,40.5,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0.00122549019607843,0.667892156862745,0.330269607843137,"5 acre burn",15.01,19796.79776
"977","2018","Whitney Woods","Hymenoptera","netting","Andrenidae",0,0,0.563152,0.536261,0.473232,0.966396,0.864146,0.771829,2,7,24.8,100.16,0.8,1.641967213,28.17419355,24.04754098,37.3,37.3,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0.306372549019608,0.561274509803922,0.123774509803922,"seed",11.95,30831.08102
"978","2019","Whitney Woods","Hymenoptera","netting","Andrenidae",0,0,0.563152,0.536261,0.473232,0.966396,0.864146,0.771829,14,2781,106.1,344.55,3.422580645,5.648360656,25.28064516,22.33442623,34.1,34.1,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0,0.969362745098039,0.0159313725490196,"seed",11.95,30831.08102
"979","2021","Whitney Woods","Hymenoptera","netting","Andrenidae",0,0,0.563152,0.536261,0.473232,0.966396,0.864146,0.771829,16,2104,209.52,304.29,6.758709677,4.988360656,23.73225806,20.88360656,35,35,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0.0134803921568627,0.797794117647059,0.188112745098039,"seed",11.95,30831.08102
"980","2022","Whitney Woods","Hymenoptera","netting","Andrenidae",0,0,0.563152,0.536261,0.473232,0.966396,0.864146,0.771829,0,0,42.53,130.54,1.371935484,2.14,27.26129032,24.99016393,40.5,40.5,32.86,105.67,1.06,1.732295082,15.55483871,15.81311475,29.2,29.9,0.00245098039215686,0.399509803921569,0.426470588235294,"seed",11.95,30831.08102
"981","2018","Clay Brushy","Hymenoptera","Pan Trap","Andrenidae",1,1,0.38785,0.518023,0.506162,0.996495,0.998456,0.988248,5,15,42.02,108.98,1.355483871,1.786557377,28.32580645,24.6557377,39.9,39.9,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.0238970588235294,0.444240196078431,0.498774509803922,"control",6.08,22076.98024
"982","2019","Clay Brushy","Hymenoptera","Pan Trap","Andrenidae",0,0,0.38785,0.518023,0.506162,0.996495,0.998456,0.988248,12,194,225.68,466.42,7.28,7.646229508,24.33870968,21.83770492,34.1,34.1,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.00735294117647059,0.834558823529412,0.10968137254902,"control",6.08,22076.98024
"983","2021","Clay Brushy","Hymenoptera","Pan Trap","Andrenidae",0,0,0.38785,0.518023,0.506162,0.996495,0.998456,0.988248,21,770,133.68,296.77,4.312258065,4.865081967,24.70645161,21.53934426,35.1,35.1,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.101102941176471,0.375,0.466911764705882,"control",6.08,22076.98024
"984","2018","Clay Deer","Hymenoptera","Pan Trap","Andrenidae",0,0,0.38345,0.373012,0.393758,1,0.992817,0.971937,1,3,40.22,111.74,1.297419355,1.831803279,28.43225806,24.73278689,39.7,39.7,29.38,190.47,0.947741935,3.122459016,15.78064516,13.99836066,34.2,34.2,0.0606617647058824,0.813112745098039,0.125612745098039,"5 acre burn",11.6,23670.00074
"985","2019","Clay Deer","Hymenoptera","Pan Trap","Andrenidae",0,0,0.38345,0.373012,0.393758,1,0.992817,0.971937,15,325,222.84,467.54,7.188387097,7.664590164,24.36451613,21.9557377,34.2,34.2,29.38,190.47,0.947741935,3.122459016,15.78064516,13.99836066,34.2,34.2,0,0.990808823529412,0.00919117647058824,"5 acre burn",11.6,23670.00074
"986","2021","Clay Deer","Hymenoptera","Pan Trap","Andrenidae",0,0,0.38345,0.373012,0.393758,1,0.992817,0.971937,7,305,139.24,311.23,4.491612903,5.102131148,24.9,21.87868852,35,35,29.38,190.47,0.947741935,3.122459016,15.78064516,13.99836066,34.2,34.2,0.00367647058823529,0.513480392156863,0.482843137254902,"5 acre burn",11.6,23670.00074
"987","2022","Clay Deer","Hymenoptera","Pan Trap","Andrenidae",1,1,0.38345,0.373012,0.393758,1,0.992817,0.971937,0,0,87.57,180.13,2.82483871,2.95295082,27.09677419,25.61639344,41.3,41.3,29.38,190.47,0.947741935,3.122459016,15.78064516,13.99836066,34.2,34.2,0,0.166666666666667,0.833333333333333,"5 acre burn",11.6,23670.00074
"988","2018","Clay Gate","Hymenoptera","Pan Trap","Andrenidae",0,0,0.694896,0.639939,0.593303,0.943157,0.964249,0.975386,0,0,40.24,108.98,1.298064516,1.786557377,28.42903226,24.73278689,39.9,39.9,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.181372549019608,0.525122549019608,0.293504901960784,"50 acre burn",12.45061365,216448.3149
"989","2019","Clay Gate","Hymenoptera","Pan Trap","Andrenidae",0,0,0.694896,0.639939,0.593303,0.943157,0.964249,0.975386,3,1927,241.89,482.63,7.802903226,7.911967213,24.30645161,21.88852459,34.1,34.1,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.0116421568627451,0.985906862745098,0.00245098039215686,"50 acre burn",12.45061365,216448.3149
"990","2021","Clay Gate","Hymenoptera","Pan Trap","Andrenidae",0,0,0.694896,0.639939,0.593303,0.943157,0.964249,0.975386,11,170,133.68,296.77,4.312258065,4.865081967,24.93225806,21.91147541,35.1,35.1,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.0281862745098039,0.488970588235294,0.482843137254902,"50 acre burn",12.45061365,216448.3149
"991","2022","Clay Gate","Hymenoptera","Pan Trap","Andrenidae",0,0,0.694896,0.639939,0.593303,0.943157,0.964249,0.975386,0,0,82.72,171.23,2.668387097,2.80704918,27.11290323,25.63278689,41.4,41.4,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.0159313725490196,0.0526960784313725,0.92953431372549,"50 acre burn",12.45061365,216448.3149
"992","2018","Clay Middle","Hymenoptera","Pan Trap","Andrenidae",0,0,0.672474,0.620725,0.58288,0.99187,0.990812,0.990552,2,15,42.02,108.98,1.355483871,1.786557377,28.32580645,24.6557377,39.9,39.9,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.337009803921569,0.526348039215686,0.09375,"seed",11.55806622,17562.43246
"993","2019","Clay Middle","Hymenoptera","Pan Trap","Andrenidae",0,0,0.672474,0.620725,0.58288,0.99187,0.990812,0.990552,15,393,225.68,466.42,7.28,7.646229508,24.33870968,21.83770492,34.1,34.1,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.00612745098039216,0.972426470588235,0.014093137254902,"seed",11.55806622,17562.43246
"994","2021","Clay Middle","Hymenoptera","Pan Trap","Andrenidae",0,0,0.672474,0.620725,0.58288,0.99187,0.990812,0.990552,15,219,133.68,296.77,4.312258065,4.865081967,24.70645161,21.53934426,35.1,35.1,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.0330882352941176,0.311887254901961,0.648897058823529,"seed",11.55806622,17562.43246
"995","2022","Clay Middle","Hymenoptera","Pan Trap","Andrenidae",1,1,0.672474,0.620725,0.58288,0.99187,0.990812,0.990552,0,0,82.72,171.23,2.668387097,2.80704918,27.16451613,25.70327869,41.4,41.4,28.18,177.52,0.909032258,2.910163934,15.77741935,13.9852459,34.4,34.4,0.0122549019607843,0.311274509803922,0.637254901960784,"seed",11.55806622,17562.43246
"996","2018","CrossTimbers 50 Acres","Hymenoptera","Pan Trap","Andrenidae",0,0,0.942397,0.938107,0.886787,0.971199,0.963683,0.970479,4,74,6.77,125.5,0.218387097,2.057377049,28.22258065,25.98852459,38.5,38.5,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.473651960784314,0.192401960784314,0.333946078431373,"50 acre burn",11.24,214787.4897
"997","2019","CrossTimbers 50 Acres","Hymenoptera","Pan Trap","Andrenidae",3,2,0.942397,0.938107,0.886787,0.971199,0.963683,0.970479,9,919,116.32,314,3.752258065,5.147540984,24.29032258,22.26721311,34.1,34.1,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.0275735294117647,0.857843137254902,0.114583333333333,"50 acre burn",11.24,214787.4897
"998","2021","CrossTimbers 50 Acres","Hymenoptera","Pan Trap","Andrenidae",1,1,0.942397,0.938107,0.886787,0.971199,0.963683,0.970479,10,603,73.84,227.97,2.381935484,3.737213115,25.46451613,22.60819672,34.7,34.7,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.048406862745098,0.633578431372549,0.318014705882353,"50 acre burn",11.24,214787.4897
"999","2022","CrossTimbers 50 Acres","Hymenoptera","Pan Trap","Andrenidae",3,1,0.942397,0.938107,0.886787,0.971199,0.963683,0.970479,0,0,48.16,203.8,1.553548387,3.340983607,26.47741935,24.03278689,38.6,38.6,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.00857843137254902,0.237132352941176,0.754289215686274,"50 acre burn",11.24,214787.4897
"1000","2018","CrossTimbers East","Hymenoptera","Pan Trap","Andrenidae",11,1,0.965157,0.905756,0.867947,0.965157,0.958227,0.964195,4,134,6.77,125.5,0.218387097,2.057377049,28.22258065,25.98852459,38.5,38.5,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.00245098039215686,0.158088235294118,0.839460784313726,"control",11.24,20357.19213
"1001","2019","CrossTimbers East","Hymenoptera","Pan Trap","Andrenidae",17,2,0.965157,0.905756,0.867947,0.965157,0.958227,0.964195,7,1668,116.32,314,3.752258065,5.147540984,24.30322581,22.1295082,34.1,34.1,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0,0.725490196078431,0.274509803921569,"control",11.24,20357.19213
"1002","2021","CrossTimbers East","Hymenoptera","Pan Trap","Andrenidae",0,0,0.965157,0.905756,0.867947,0.965157,0.958227,0.964195,12,816,87.26,227.91,2.81483871,3.736229508,25.22580645,22.48360656,34.7,34.7,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.00919117647058824,0.524509803921569,0.465686274509804,"control",11.24,20357.19213
"1003","2022","CrossTimbers East","Hymenoptera","Pan Trap","Andrenidae",22,2,0.965157,0.905756,0.867947,0.965157,0.958227,0.964195,0,0,44.94,203.8,1.449677419,3.340983607,26.98387097,24.30819672,38.6,38.6,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0,0.308823529411765,0.688112745098039,"control",11.24,20357.19213
"1004","2018","CrossTimbers Highway","Hymenoptera","Pan Trap","Andrenidae",1,1,0.849537,0.849279,0.861437,0.939815,0.957818,0.963355,4,72,6.77,125.5,0.218387097,2.057377049,28.22258065,25.98852459,38.5,38.5,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.108455882352941,0.735294117647059,0.15625,"seed",11.24,20448.47096
"1005","2019","CrossTimbers Highway","Hymenoptera","Pan Trap","Andrenidae",7,1,0.849537,0.849279,0.861437,0.939815,0.957818,0.963355,9,484,116.32,314,3.752258065,5.147540984,24.29032258,22.26721311,34.1,34.1,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.000612745098039216,0.928308823529412,0.071078431372549,"seed",11.24,20448.47096
"1006","2021","CrossTimbers Highway","Hymenoptera","Pan Trap","Andrenidae",0,0,0.849537,0.849279,0.861437,0.939815,0.957818,0.963355,15,302,73.84,227.97,2.381935484,3.737213115,25.46451613,22.60819672,34.7,34.7,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.00551470588235294,0.715686274509804,0.278799019607843,"seed",11.24,20448.47096
"1007","2022","CrossTimbers Highway","Hymenoptera","Pan Trap","Andrenidae",6,3,0.849537,0.849279,0.861437,0.939815,0.957818,0.963355,0,0,48.16,203.8,1.553548387,3.340983607,26.47741935,24.03278689,38.6,38.6,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0,0.365808823529412,0.630514705882353,"seed",11.24,20448.47096
"1008","2018","CrossTimbers Middle","Hymenoptera","Pan Trap","Andrenidae",0,0,0.922197,0.938744,0.915089,0.949657,0.959163,0.967298,0,0,6.73,125.5,0.217096774,2.057377049,28.33548387,26.16557377,38.5,38.5,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.112132352941176,0.714460784313726,0.173406862745098,"5 acre burn",10.85269395,18858.30295
"1009","2019","CrossTimbers Middle","Hymenoptera","Pan Trap","Andrenidae",0,0,0.922197,0.938744,0.915089,0.949657,0.959163,0.967298,7,299,116.32,314,3.752258065,5.147540984,24.30322581,22.1295082,34.1,34.1,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.00122549019607843,0.963848039215686,0.0349264705882353,"5 acre burn",10.85269395,18858.30295
"1010","2021","CrossTimbers Middle","Hymenoptera","Pan Trap","Andrenidae",0,0,0.922197,0.938744,0.915089,0.949657,0.959163,0.967298,12,504,87.26,227.91,2.81483871,3.736229508,25.22580645,22.48360656,34.7,34.7,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0.00122549019607843,0.776960784313726,0.221813725490196,"5 acre burn",10.85269395,18858.30295
"1011","2022","CrossTimbers Middle","Hymenoptera","Pan Trap","Andrenidae",1,1,0.922197,0.938744,0.915089,0.949657,0.959163,0.967298,0,0,44.94,203.8,1.449677419,3.340983607,26.98387097,24.30819672,38.6,38.6,80.79,199.45,2.606129032,3.269672131,13.80967742,12.36721311,30.8,30.8,0,0.335171568627451,0.660539215686274,"5 acre burn",10.85269395,18858.30295
"1012","2018","Crow Cactus","Hymenoptera","Pan Trap","Andrenidae",0,0,0.148712,0.184021,0.225086,0.994145,0.997423,0.998568,6,26,58.46,124.29,1.885806452,2.037540984,27.99677419,24.64754098,39.7,39.7,33.05,203.35,1.066129032,3.333606557,15.5516129,13.9442623,33.9,33.9,0.00490196078431373,0.980392156862745,0.0134803921568627,"control",12.99,20304.3093
"1013","2019","Crow Cactus","Hymenoptera","Pan Trap","Andrenidae",0,0,0.148712,0.184021,0.225086,0.994145,0.997423,0.998568,7,35,186.37,477.16,6.011935484,7.822295082,24.0483871,21.79508197,33.6,33.6,33.05,203.35,1.066129032,3.333606557,15.5516129,13.9442623,33.9,33.9,0.00367647058823529,0.983455882352941,0.00735294117647059,"control",12.99,20304.3093
"1014","2021","Crow Cactus","Hymenoptera","Pan Trap","Andrenidae",0,0,0.148712,0.184021,0.225086,0.994145,0.997423,0.998568,10,75,226.55,428.98,7.308064516,7.032459016,24.7,22.17868852,34.4,34.4,33.05,203.35,1.066129032,3.333606557,15.5516129,13.9442623,33.9,33.9,0.00857843137254902,0.54656862745098,0.425245098039216,"control",12.99,20304.3093
"1015","2022","Crow Cactus","Hymenoptera","Pan Trap","Andrenidae",1,1,0.148712,0.184021,0.225086,0.994145,0.997423,0.998568,0,0,68.93,141.59,2.223548387,2.321147541,27.2,25.64098361,41,41,33.05,203.35,1.066129032,3.333606557,15.5516129,13.9442623,33.9,33.9,0.00674019607843137,0.298406862745098,0.674632352941177,"control",12.99,20304.3093
"1016","2018","Crow Cattle","Hymenoptera","Pan Trap","Andrenidae",0,0,0.414832,0.524438,0.436426,0.994206,0.856253,0.983104,6,125,58.46,124.29,1.885806452,2.037540984,27.99677419,24.64754098,39.7,39.7,33.05,203.35,1.066129032,3.333606557,15.5516129,13.9442623,33.9,33.9,0.33578431372549,0.251225490196078,0.280637254901961,"50 acre burn",12.99,167654.8328
"1017","2019","Crow Cattle","Hymenoptera","Pan Trap","Andrenidae",0,0,0.414832,0.524438,0.436426,0.994206,0.856253,0.983104,8,123,186.37,477.16,6.011935484,7.822295082,24.0483871,21.79508197,33.6,33.6,33.05,203.35,1.066129032,3.333606557,15.5516129,13.9442623,33.9,33.9,0.113970588235294,0.810661764705882,0.0306372549019608,"50 acre burn",12.99,167654.8328
